Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Kingdom Builders,719-247-8190 Crisis Line 24/7: 719-464-4647,info@kbflc.org,"411 Lakewood Cir, Ste C-201 C/S, CO, 80910","Advocacy Services for domestic or sexual violence survivors: one-on-one support; safety plans; education about violence; support groups; financial, legal, and housing options; referrals for additional support services"
Kiowa I and II,719-385-5902,,444 E Kiowa St 80905,Affordable Housing
KPC Respite Center,719-634-5439,https://www.lfsrm.org/KPC-Respite-Center,,"Young and infant daycare for parents, crisis prevention, crisis care for those children that cannot or should not be with their parent/guardian, for emergencies only"
La Salle Gardens,1-844-412-3812,,2346 E La Salle St 80909,Affordable Housing
Labor Finders,719-634-1699,laborfinders.com,2828 N Nevada Ave 80907,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
LaborMax Staffing,719-358-6138,labormax.net,2810 E Pikes Peak Ave 80909,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Lakeview Apartments,719-475-0129,,"610 S Union Blvd, Colorado Springs, CO 80910",Affordable Housing
Laptop Rental for Free,,,,Local libraries
Launchpad Apartments,719-427-2609,https://www.thelaunchpadapts.com/,"846 N 19th St, C/S, CO","Run by 'the Place' and is affordable and supportive housing for 18-24 yo to help them turn their lives around; free of charge, paid for by Colorado Division of Housing; 13% for homeless vets paid by state vouchers; Seniors earning 40-60% median income will fill other units"
Laundry Love,719--440-8235,https://laundrylove.org/,,"Laundry Love washes the clothes and bedding of low/no income families and person(s) across the US. We brighten the lives of thousands of people through love, dignity, and detergent by partnering with diverse groups and laundromats nationwide."
Legal Assistance (JAG) for military,719-526-6240,https://home.army.mil/carson/support-services/staff-judge-advocate/legal-assistance,Bldg 6222,"The Fort Carson Office of the Staff Judge Advocate Legal Assistance Office provides world class legal advice and service to America's past, present and future warriors and their dependents."
Lesson for Life Ministries Prison Talk,719-337-8858,garyskinner.com/new-index-1,"16 N Union Blvd, 80962","Lessons for LIfe Ministries provides Prison Talk's Lessons for Life, a free downloadable program for people following release from incarceration. Click on the website link to access the program. They also currently meet on Thursday nights from 7:00pm – 8:30pm at 16 N. Union in Colorado Springs."
Life Network,719-591-2609,https://www.elifenetwork.com/   admin@elifenetwork.com,"3700 Galley Rd, Colorado Springs, CO 80909","Free Pregnancy Services, parenting education, mentorship and counseling, teen suicide prevention"
Life Network Thrift Store,719-344-9904,https://lifenetworkthrift.com/about/   info@lifenetworkthrift.com,"5406 N Academy Blvd, C/S, CO, 80918","Free Pregnancy Services, parenting education, mentorship and counseling, teen suicide prevention"
Lifeline,1-888-225-5322 ASL vid call: 1-844-432-2275,https://www.fcc.gov/general/lifeline-program-low-income-consumers,Washington DC,"low income consumers get free/reduced cost cell phones, landlines, bill help with cell phones, internet at reduced cost"
Lighten the Load,,https://www.fountaincolorado.org/government/city_departments___divisions/utilities/customer_service/lighten_the_load,"Fountain Valley Salvation Army, 208 Cunningham Dr, 80911","LEAP for Fountain Utility Customers; Mon,Wed,Fri: 9-3, closed for lunch 12-1; Bring your City of Fountain Utility Bill and Photo ID"
Lincoln Springs Apartments,719-636-1641,,1170 S Chelton Rd 80910,Affordable Housing
Love is Respect National Dating Abuse Hotlin,866-331-9474,loveisrespect.org,"text ""LOVEIS"" to 22522","helpline for teens, parents, friends and family, peer advocates. All communication is confidential and anonymous"
Manpower,719-633-7300,us.manpower.com,1155 Kelly Johnson Blvd Ste 111 80920,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Marion House,719-475-7314,http://www.ccharitiescc.org/,"14 W Bijou St, Colorado Springs, CO, 80903","A soup kitchen, medical partners, Hanifen Employment Center, education, employment skill development, computer training, "
Maxim Healthcare Services,719-538-5600,maximhealthcare.com,7150 Campus Dr 80920,Homecare
Mean Street Ministry,303-232-2500,meanstreetministry.org,"1380 Ammons St, Lakewood, CO 80214","Resource Guide for their area. Mean Street Ministry is a faith-based nonprofit serving the homeless and the working-poor along West and East Colfax Avenue. They provide counseling, street outreach, showers, a food bank and a café. Look for their resource guide on their website."
Medallion Post Acute Rebilitation Clinic,719-381-1000,http://medallionparc.com/,"1719 E Bijou St, C/S, CO 80909","In-house therapy, skilled nursing, senior living, active living"
Medicaid Phone,,brenda@sunrisecounselingcs.com,,"Send the following information to the email listed to the left: First and Last Name, Last 4 of SS Number, Date of Birth, Address with your zip code and apartment number, email address"
Medicaid Portal,,Colorado Provider Portal > Home (gainwelltechnologies.com),,"I have had no reviews/insights into this contact. If you do use them, please tell me how it goes."
Mental Health Colorado,720-208-2220,https://www.mentalhealthcolorado.org/,"303 E 17th ave Floor 4, Denver, CO, 80203","Strong start for all children, support for families, access to housing supports and services, wellness in aging, reduced potential for harm from alcohol and/or drugs; decriminalize mental health, end discrimination"
Mental Health Transitional Living,303-866-5170,cdhs)admissions.mgtl@state.co.us  cdhs.colorado.gov    https://cdhs.colorado.gov/mental-health-transitional-living-homes,"3824 W Princeton Cir, Building 15, Denver, CO 80236","helps with food, meds, no benis or money needed, not used within 3 months usually, NO SO, if they required locked facility, none if on M1 hold, Level 2 Home will take people out of detox, acute crisis interventions within 6 or less months. Has SI/HI in last 6 months, actively trying to harm themselves within last 6 months. Homes staffed 24/7 with QMAP. Staff are cooking and basic cleaning, most need to keep up with their own ADL, unlocked doors and hands off. Intensive case manager. Optional programs. So long as they're not decomping/isolating. They pay first, work on getting them on waivers with SSI/medicaid/etc/hcbs; needs 6 month mental health history; new homes opening up with less criteria including only 3 month mental health history, dogs?"
Metro Denver Housing Initiative,,https://www.mdhi.org/,711 Park Ave W Ste 320 80205,"The Metro Denver Homeless Initiative is leading and advancing collaboration to end homelessness in Adams, Arapahoe, Boulder, Broomfield, Denver, Douglas, and Jefferson Counties."
MGA Homecare,719-476-0200,mgahomecare.com,1355 Garden of the Gods Rd 80907,Homecare
Military Health System,800-214-8819,https://www.mhsnurseadviceline.com/home,"Nurse advice line for those with Department of Defense Benefit Number, call/chat via text/online/video calls via link",
Mobarez Solutions,,https://www.mobarezsolutions.org/,,Denver Housing option for SO/sex offenders
Mountain Community and Trust,719-447-9300,https://rmclt.org/,,Family housing resource
Mountain Post Santa's Workshop,719-650-1937,https://www.mountainpostsantasworkshopco.com/2024-applications,,"Provides gifts, books and games to children in need; Requirements: MILITARY only, ages 6 mo-12 years, active military, current LES and DD 1172-2"
Mountain View Electric Association,719-495-2283,http://mvea.coop/,"11140 E Woodmen Rd, Falcon","Funding to assist customers of MVEA. Past due med bills, propane utility bills, car repairs, wheel chairs, dental, glasses, rent, mortgages"
Mountain West Financial PATH Home Loan Program, ,mwfinc.com/path/,,"Upfront savings with reduced lender fees and interest rates, can be used with other lender fees and interest rates, can be used with other down payment assistance programs, for members of the Colorado Public Employees' Retirement Assiciation or the Fire and Police Pension Association of Colorado "
Muslim Family Services of Colorado,303-298-8776 After Hours: 303-810-2185,https://mfscolorado.org/,"Aurora, CO","Advocacy, counseling, support groups, education, & emergency assistance (food, clothing, and short-term housing)"
Myron Stratton Senior Living,(719) 579-0930,http://www.myronstratton.org/,"2525 CO-115, Colorado Springs, CO 80906",Senior Housing/Emergency Housing/Affordable Housing
National Alliance to End Homelessness,202-638-1526,https://endhomelessness.org/ending-homelessness/,"1518 K St NW 2nd Floor, Washington DC 20005","National audience that works to end homelessness, no direct services, just a joint effort"
National Call Center for Homeless Vets,877-424-3838,,,Services to help those vets that are homeless or near to homeless
National Healthcare for the Homeless Council,,,,
National Mill Dog Rescue,719-482-0905,nmdr.org,customerservice@nmdr.org,"Saving dogs from euthanasia, dog mills, getting them to loving homes"
Need Help Paying Bills,info@needhelppayingbills.com,https://www.needhelppayingbills.com/html/el_paso_county_assistance_prog1.html#google_vignette,joncmac@needhelppayingbills.com.,Resource database for everything and all things; espcially paying bills
Neigborhood Assistance Corporation of America,,naca.com/,,"No down payment or closing costs required, no rrquirement for perfect credit, below-market mortgage rates"
New Life Project thru Springs Rescue Mission,720-882-3412,springsrescuemission.org,"5 W Las Vegas St, 80903",Helps to get homeless individuals back on their feet
Next Chapter,719-930-6811   888-719-8387,https://www.nextchapterhouse.com/   nextchapter@mtcarmelcenter.org,"530 Communication Cir C/S, CO 80905","Community wellness program serving vets and their families; Health: counseling services, telehealth therapy, support groups, alternative therapies, retreats; Transition and employment: military career transition, employment workshops, milSpouse Career Program, Vet job coaching, community partnership resources; Services: Housing and food aid, financial coaching and assistance, education programs, legal support, homeless vet outreach"
Office of Homeless Initiatives,DOLA: 303-864-7852,https://doh.colorado.gov/office-of-homeless-initiatives,,Sub-department of local affairs which is a subdepartment of Department of Housing; does not provide resources directly
Office of Rental Assistance,,,,
Old mutt Hut,,https://theoldmutthut.org/,,A forever home for abandoned senior dogs
Online Car Donations,888-228-7320,http://www.workingcarsforworkingfamilies.org/,onlinecardonastions.org    onlinecardonations.com,"Online Car Donation has provided many absolutely free vehicles to families in need, social service agencies and numerous charitable organizations. We review each vehicle donation request case by case and make the decision to gift a working vehicle based on our findings. domestic violence victims, people with disabilities, homeless families living in shelters, families trying to become self-supporting (off gov't assist), military families and vets, non-profit org"
Open Door Ministries,303-830-2201,odmdenver.org/,"1567 Marion St, Denver, CO 80218","Open Door Ministries offers housing programs, youth programs for all ages, leadership development, and outreach programs. They have an all-encompassing philosophy of finding what works for everyone in need. Contact their website for details on how to get involved."
Operation Homefront,877-264-3968,http://www.operationhomefront.org/,3726 E Pikes Peak Ave,Financial Assis. and home repairs to eligible service members and veterans. Rent/Mortgage/Utility/bills/baby items/car payments/car repairs/home repairs/major appliance repairs
orgcode.com,1-800-355-0420,https://www.orgcode.com/free-resources,Canada,Offers free resource database/training classes/organizational input on how to solve/reduce/prevent homelessness
Over the Rainbow Project,720-580-2696,overtherainbowproject.com,info@overtherainbowproject.com,"LGBTQ+ Re-entry support services: seeking safety, wellness recovery action plan, life skills, parenting, moral reconation therapy (MRT), art recovery, the art of drag, spirituality, recovery yoga, equine recovery therapy, themed group activities, individual therapy, peers"
Oxford House of Colorado,,oxfordhouseco.org,oxfordvacancies.com,Sober living;mpowering peer-ran atmosphere that supports healthy lifestyle practices and comradery for those seeking long-term recovery
P2P: Parent to parent of Colorado,877-472-7201,https://www.abilityconnectioncolorado.org/p2p-co/,,"1 to 1 trained support parent matching; private on-line discussions group comprised of more than 2,000 caregivers; additional online forum dedicated to caregivers of individuals with mental health and/or behavioral challenges; virtual support groups/book clubs/presentations; public policy advocacy opportunities"
Paloma Gardens now called Laurel Gardens,719-227-7162,http://www.voacolorado.org/housing_properties/laurel-gardens,3140 Mallard Dr 80910,"Senior living for 62+, affordable, run by volunteers of America, looks depressing from the outside in person and online"
Parent Center Hub,973-642-8100,https://www.parentcenterhub.org/welcome-to-the-naptac-library/,,Native American parental resources hub
Parent Child Interactional Therapy,,pcit.org/for-parents.html,,Parent=Child Interactional Therapy
Parent Smart Helpline,720-777-0123,,,"Free, 24 hrs with nurse, has to be witin Colorado, any medical questions"
Parents Challenge,719-306-8557,https://parentschallenge.org/  info@parentschallenge.org ,,"Overcoming history of educational failures by parental empowerment, scholarships and grants, student services, community engagement"
Parole House Referral,719-445-1994,rockenterprize5150@gmail.com,"Community Anchor Academy will give you a referral, just ask for Mr. Rock","Can offer housing to those on parole/off parole in last year housing referral can get in easily, no $ up front"
Partners in Housing,719-473-8890,partnersinhousing.org office@partnersinhousing.org,455 Gold Pass Heights 80906,"Single parent sober living (limited occupancy), furniture from donations (free), meets minimum employment requirements to get your benefits reinstated if DHS cancels them due to lack of employment"
PASCO Personal Assistance Services of Colorado,719-960-4995,https://pascohh.com/,6385 Corporate Dr Ste 303 80919,"Helps those with special needs/mental health needs by offering: training families for becoming caregivers/CNAs, in home support services, respite care, care plans that are client directed, veterans care/their spouses, private duty nursing, therapy for children and family, "
Pathways to Removing Obtacles o Housing (PRO Housing),,hud.gov/press/press_releases_media_advisories/hud_no_25_017,,Help with breaking past barriers to building/rebuilding/repairing/creating/converting buildings into housing
Patient Access Network Foundation,866-316-7263,https://panfoundation.my.site.com/s/login,"1032 15th St NW, Ste 413, DC","Offers grants to assist with out of pocket medication copay costs, Health Insurance Premiums, Transport for activities that benefit overall health; income below/at federal poverty level, dependent on household size, reside in US, tx in US, receiving treatment/prescribed covered by fund"
Paws 'n' Hooves,719-500-1880,https://www.pawsnhoovescolorado.org/   pawhoofcolorado@gmail.com,"15954 Jackson Creek Pkwy Ste B # 574 Monument, CO 80132",Helps save the abandoned/neglected animals and find them loving forever homes
Pawsitive Pathways,,pawsitivepathwaysco.com,,"Resource List for statewide pet resources, nonprofit canine rehab program, helping difficult cases to find their forever homes"
Pawsitive Recovery,720-213-6604,https://www.spcai.org/our-work/pawsitive-recovery,"https://pawsitive-recovery.com/  4905 S !uintero Cir, Aurora CO",Takes care of animals/dog while their owners are in recovery/halfway housing for addiction
Payne Chapel AME Church,(719) 358-9314,https://paynechapelamechurch.org/,"3625 Marion Dr, Colorado Springs, CO 80909",Affordable Housing
Peak Parent Center-Family Connections- Catholic Charities,719-531-9400,peakparent.org/,"917 E Moreno Ave. Ste 140, C/S","Helping families with children with disabilities, resources, advcates,trainings, including Spanish resource library"
Peak View Behavioral Health,719-694-0220,https://peakviewbh.com/,"7353 Sisters Grove, C/S, CO 80923","Mental/behavioral/psychiatric assistance, inpatient and outpatient, for youth as well, detox, takes medicaid, tricare, medicare, private, cash"
Peak Vista,719-632-5700,https://www.peakvista.org/,https://www.peakvista.org/locations,"Will take patients even if they can't pay, free/sliding scale; https://www.peakvista.org/services/first-visitor : Our First Visitor program provides FREE, one-on-one support for parents and caregivers in the comfort of their own home. We provide emotional support, connect parents and caregivers with free community resources, and share information on health, nutrition, safety, and important developmental milestones. First Visitor partners with Zero To Three, a statewide organization that provides our evidence-based materials and together our purpose is to help make Colorado the best place to raise a child under the age of five. free home visits which include gift for baby/toddler, info on child development, dey tag w/ age-appropriate activities, community resources"
Peaks Recovery Centers,719-345-1025,https://peaksrecovery.com/?utm_campaign=gmb,2270 La Montana Wy Ste 200 80918,"Substance Abuse Alcohol Abuse Trauma and PTSD Treatment Services offered in Spanish PHP (Partial Hospitalization Program)Psychiatry Services, Detox Resdidential rehab program weekly individual therapy,2-4 week of programming, Medicaid Assisted treatment; private insurance or cash; in patient; tx; mental health, dd tx"
People Ready,719-632-1883,peopleready.com,2216 E Pikes Peak Ave 80909,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
People's Church,719-210-3121,http://www.thepeopleschurch.online/,402 Conejos St 80903,"Homeless outreach, provides sleeping bags, food, clothes to the homeless"
Permanent Supportive Housing,,https://endhomelessness.org/resource/housing-first/,,
Pikes Peak Area Agency on Aging,,https://ppacg.org/pikes-peak-area-agency-on-aging/,,"help older people live independently in their own homes. Funding for services comes through the federal Older Americans Act and the State of Colorado. A person must be 60 years of age or older, some exceptions"
Pikes Peak Community Action Agency,(719) 358-8396,,"31 N Tejon St #310, Colorado Springs, CO 80903",Emergency Housing
Pikes Peak Continuum of Care,719-632-5094,https://www.ppchp.org/wp-content/uploads/2021/11/Pikes-Peak-Continuum-of-Care-3-Year-Strategic-Plan.pdf, ,"A program that works to mitigate homelessness by helping to prevent reoccurence, initally happening."
Pikes Peak Justice and Peace Commission,,peakjpc.org,,Teaches the community about homelessness and affordable housing as well as teaching and hosting peaceful protests
Pikes Peak Odd Fellows Housing,(719) 632-1556,,"1912 Eastlake Blvd, Colorado Springs, CO 80910",Senior Housing/Emergency Housing/Affordable Housing
Pikes Peak Veteran Housing Fund,719-323-2600,https://coloradosprings.gov/veteranhousingfund,"landlord-info@rmhumanservices.org 17 S Weber 1120 N. Circle Drive, Suite 230
Colorado Springs, CO 80909",Helps veterans at risk of homelessness/unhomed to get into housing. Financial assistance to veets to help them obtain housing as well as offering compensation to landlords if damages and unpaid rent are incurred.
Pinewood Apartments $975-$1350,719-596-2156 F 719-596-3732,https://rentpinewood.com/,"3105 E Dale St, C/S, CO 80909",Accepts SOs
"Place, The (Youth Shelter)",719-630-3223 719-205-7129,theplacecos.org              https://coloradosprings.gov/fire-department/page/community-and-public-health-cares,"423 East Cucharras St, Colorado Springs, CO, 80903","Youth Shelter, offers rapid re-housing services, Street Outreach HUD"
Planned Parenthood,719-475-7162,https://www.plannedparenthood.org/planned-parenthood-rocky-mountains,3480 Centennial Blvd. 80907,"women's health care, men's health care, general health care, birth control, pregnancy (testing and services), HIV and STD testing, might offer financial assistance for Urinalysis"
Project Angel Heart,719-323-0084,http://www.projectangelheart.org/,1625 W Uintah St #1 80904,Non-profit that provides medically tailored meals to the homes of individuals suffering from major medical conditions.
Project Cope,,https://projectcopecs.org/,,The only local program that helps pay utility bills year around
Project Detour,719-473-5557,https://homewardpp.org/what-we-do/housing/sober-homes/,2010 E Bijou St 80909,"Female sober living house, exiting incarceration, po, or DHS, 14 days of clean ua before entry"
Project Hope of Gunnison Valley,970-275-1193,https://www.hope4gv.org/,"Gunnison, CO","24/7 crisis line, emergency shelter, resources, transportation, advocacy, financial assistance, legal aid, housing, counseling, support groups"
Providers Resource Clearing house,303-962-2270,https://carshelpingcharities.org/cobrand/providers-resource-clearinghouse/,"14500 E 33rd Pl, Aurora, CO","For veterans, furniture, dishes, bedding, lamps, hygiene, beds, rugs – contact Veteran Representative at Volunteers of America."
Public Utilities Commission Bills Program,303-869-0380,https://puc.colorado.gov/utilitybillhelp?utm_medium=email&utm_source=govdelivery,dora_utility_bill_help@state.co.us,"Excel energy/black hills energy/atmos energy/CO natural gas customer who are receiving any kind of benefits may qualify for: pilot Utility Bill Help program (UBH), a utility energy assistance program for income qualified consumers. The UBH program helps Coloradans access resources to manage winter heating expenses."
Pueblo Works,719-922-1627,commwrks.org/pueblo-works,"525 N Santa Fe Ave, Pueblo, 81003","complete their job seeker workshop are matched with an employment coach who provides individualized job search assistance to include resume preparation, e-mail setup if needed, interview coaching, job leads, and community referrals for housing, transportation, healthcare, counseling, childcare, food and other support services. In addition, they provide life skills assistance to help address other issues related to success--financial management, time management, conflict resolution, anger management, parenting, reconciliation, and interpersonal communication skills. Call or email through the website link to get started. PuebloWorks is also able to provide free Lifeline phones."
Purple Heart Foundation,703-256-6139,https://purpleheartfoundation.org/,PO Box 49 VA 22003,"car/vehicle for veterans, food, billsrent, mortgage"
Raleigh House,720-891-4657 ,https://www.theraleighhouse.com/,"4401 S Quebec St, Denver CO 80237","Sober Living in Denver, Equine therapy, art therapy, indoor rock-climbing wall, horticulture and gardening, meditative yoga, 1-mile walk/run path around ranch"
Rat Race Rebellion,,https://ratracerebellion.com/,,Work from home jobs
Re-entry coordinator for Boulder's DA Office,303-441-1708,,"1777 6th St, Boulder, CO 80302","If you have a case with the Boulder DA's office, Deb Smith will help you navigate resources. This is an innovative program for a district attorney's office to provide, so just because it's inside a DA's office, don't be afraid to reach out to get help. Deb can help you navigate resources like housing, treatment, and more. She can also help you navigate the system. Call the number below or email Deb at dsmith@bouldercounty.org to set up an appointment."
Reach Pikes Peak/Pikes Peak Community Action Agency-Family Connections Catholic Charities,719-476-1656,,917 E Moreno Ave,"PERMANENTLY CLOSED Financial assistance, help with taxes, Transition to Independence, rent, utilities, "
Reachout,800-448-3000 ,,,"TSite where teens and young aduts can find the information they need, reach out, tell their stories, and voice their opinions ""without fear of being judged or being different."""
Recovery Village at Palmer Lake,719-955-1800,palmerlakerecovery.com,"443 S Highway 105, Palmer Lake, CO 80133","Detox, Sub tx, detox, co-occurring, serious mental health illness/serious emotional disturbance in children; takes tricare, private insur, cash"
Regional Navigation Campus,303-739-7000,https://engageaurora.org/navigationcampus/widgets/75666/faqs#question12275,"Aurora, CO","Housing with three tiers of housing to address homelessness: 1-emergency, 2-engaged short term, 3-workforce transitional housing"
Rene's House,,,Grand Junction,Affordable housing for freshly released convicts. Run by 'A Special Place'
Rent Assistance,,"ppunitedway.org Click ""Get Help"" at the top, select the needed resource","Mercies Gate, Catholic Charities",Tapped out until J month of 25
Rental Assistance list,,https://www.aaschq.org/RENTAL%20ASSISTANCE%20PROGRAMS,,
Rewiring America,,homes.rewiringamerica.org,,Helps you find programs to upgrade your house and downgrade your utility bills
Rick and Tami,,https://remerg.com/resources/rick-tami/?highlight=sex%20offender,https://remerg.com/wp-content/uploads/2022/10/RT-Helpful-Information.pdf,Denver Housing option for SO/sex offenders
Riders 4 Children,719-659-4892,https://www.riders4children.org/,doug@riders4children.org,Motorcycle riders who participate in rides to donate the proceeds to Ronald McDonald House and other not-for-profits that benefit children and families since
Rise Up School,719-447-9333,rup.org,"5045 List Dr, 80919; 2121 E LaSalle St, Ste 100, 80909","Individuals with Developmental disability host home providers, child family caregivers (CNA???), Children's residential program for ages 5-18 who need help; school K-12; Adult Day program; adult residential program; adult family caregiver (CNA???); adult supported employment"
RJ Montgomery Center,719-578-9190 719-578-9190,http://coloradosprings.salvationarmy.org/ usw.salvationarmy.org,709 S Sierra Madre St 80903,Homeless Shelter
Robert Half,719-960-0384,roberthalf.com,5575 Tech Center Dr Suite 110 80919,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Rocky Mountain Community Land Trust,719-447-9300,rmclt.org,1212 West Colorado Avenue 80904,"Assistance is a permanent investment in the property of at least 20% of the purchase price, no mortgage insurance required, RMCLT investment lowers monthly mortage payment"
Rocky Mountain Human Servicesw,303-636-5600 844-790-7647,questions@rmhumanservices.org CMAQuestions@rmhumanservices.org  rmhs.org,"9900 E Iliff Ave, CO 80231 https://www.rmhumanservices.org/","Case management, direct services, flexible support for infants and toddlers, children and adults, veterans, rent, housing"
Rocky Mountain Kids,719-473-1818,http://www.rockymountainkidscs.com/,2210 E La Salle St 80909,"rockymountainkids@live.com   Youth Group homes, has 1 high foster home for boys 10-13 yo"
Rocky Mountain PACE Program of All-inclusive Care for the Elderly,855-207-0702  719-314-2327,https://rmpace.org/,"8595 Explorer Dr C/S 80920   2502 E Pikes Peak Ave Ste #100 C/S, CO 80909","Coordinated and all-inclusive health care for the elderly: Social, adult day/health center, recreational activities, educational classes; Support: transportation, CM to coordinate services, home health care, personal care and laundry services, respite care; Wellness: nutritious meals and snacks, homemaker services, recreation therapy, counseling, home health care, medication, physical tx; Medical: physical and occupational therapy, emergency, hospital and nursing home care when needed, all necessary Rx with no co-pay, medical specialists, med clinic with Dr and nurses, skilled home health care"
Rocky Mountain Sober Living,719-357-6529,https://www.rockymountainsoberliving.com/,"In house contact: Bishel, Frederick; apply online; immediate intake","Sober living for male and female Men's intake: 719-357-6529; women's intake: 719-651-1233 $100 intake, $700/month; 6 HOUSES LOCAL, SAID TO BE GOOD"
Ronald McDonald House,719-471-1814,https://rmhcsoutherncolorado.org/,,Helps house parents/families of children in the hospital
"S.H.A.R.E., Inc.",970-867-4444,https://sharemorgancounty.org/,"Morgan County, CO","24/7 crisis line, emergency shelter, support groups, advocacy, transitional housing, & legal advocacy"
Sacred Heart Catholic Parish,719-633-8711,https://www.sacredheartcos.org/,2030 W Colorado Ave 80904,Showers for unhomed
Safe Families for Children,773-355-5577   Fax: 773-355-5564,https://coloradosprings.safe-families.org/   info@safefamilies.net ,jstephenson@safefamilies.net ,"Prevent child abuse and neglect, strengthen and stabilize the family, reduce the number fo children going into foster care, partnering with churches where families open their homes to families in crisis"
SafeHouse Denver,303-318-9989,https://safehouse-denver.org/,"Denver, CO","24/7 crisis line, non-residential counseling & advocacy, emergency shelter, short-term extended stay housing, advocacy, & education"
Safehouse Progressive Alliance for Nonviolence,303-444-2424,https://www.safehousealliance.org/,"Boulder, CO","24/7 crisis line, emergency shelter, counseling, legal advocacy, housing program, & education"
Saint Vincent de Paul Society,303-757-4654,https://ssvpusa.org/         svdpden@outlook.com,"https://svdpden.org/    2830 Lawrence St Denver, CO 80205","Financial assistance for anything; phone number: leave a call back number and be prepared to get a call from a restricted number, it's one of the volunteers scheduling a home visit to discuss your situation, no sober living rent assistance, regular rent, utilities"
Salvation Army (for families only)/Family Hope Center,719-578-9190 719-635-1287,coloradosprings.salvationarmy.org pstock.tsa@gmail.com https://www.salvationarmyusa.org/usn/home/#whatwedo,"709 S Sierra Madre St, Colorado Springs, CO, 80903","Families shelter (children under 18), 90 day facility, get housing, case workers ONLY IF IN PROGRAM; Fountain has more financial resources that C/S branch; holiday gifts, rent, utility, food, rehab, summer camps, disaster relief, lgbtqiakpn support, domestic abuse, elderly, job training, veteran, life skills, human trafficking"
Sanctuary Church-Children's clothing closet,719-634-7232,https://www.thesanctuarywestside.org/,"1930 W Colorado Ave C/S, CO 80904","Children's Clothing Closet, Shower house for homeless"
Sandstone Care,866-283-9148,,2102 University Park Blvd 80918,"drug /alcohol tx. Ages 13+: Medically Managed Inpatient Detox, Residential Treatment, Day Treatment (PHP), Intensive Outpatient (IOP), and General Outpatient (OP) programming. Takes private, tricare, cash."
Savio House,(303) 225-4100,saviohouse.org,"525 E Uintah St, C/S CO 80903",Residential program; Providing in-home therapeutic treatment to children and their families is at the core of what we do; 
Scope Diversus funded halfway house,719-332-4158  505-301-1522,,,Women that have emotional support animals/dogs welcome; might allow moms with kiddos soon
Section 162,,https://www.hud.gov/sites/documents/doc_14955.pdf,Source of my info: https://www.hud.gov/program_offices/housing/mfh/hsgrent,Synonymous with 811 and 202?????? Very confused on this one.
Section 184 Indian Housing Loan Guarantee Program,,hud.gov/section184,Source of my info: https://www.hud.gov/program_offices/housing/mfh/hsgrent,
Section 202,,http://www.hud.gov/program_offices/housing/mfh/progdesc/eld202,,"Housing for the elderly, unassisted, sign up through qualifying/participating property managers directly"
Section 236,,https://www.hud.gov/sites/documents/doc_14956.pdf,Source of my info: https://www.hud.gov/program_offices/housing/mfh/hsgrent,"Sliding scale rent?! With and without utility allowance; the link leads to 'calculations and variables sheet', sign-up link to come"
Section 42 Housing (not local),,https://ccdenver.org/housing/tax-credit/,,"Not an exhaustive list of section 42 participants, but still a decent list/resource database of places that have income restricted housing available. Tax break for apartment complexes that keep a percentage of their units for low income families."
Section 8 Housing Application,719-387-6700,https://csha.us/how-to-apply,info@csha.us,Section 8 Housing application
Section 811 Housing,,http://www.hud.gov/program_offices/housing/mfh/grants/section811ptl,Source of my info: https://www.hud.gov/program_offices/housing/mfh/hsgrent,"Unassisted living for the disabled, or the extremely-low-income persons"
Senior Mobile Dental,719-310-3315,https://communitydentalhealth.org/,,Dental care for seniors brought to their homes
Senior/disabled housing list,,https://ccdenver.org/housing/senior/,,Affordable housing-only one local-for seniors and the disabled.
Set Free God's House DEFUNCT,719-203-4683,https://www.facebook.com/setfreegodshouse.org/info?tab=page_info,"2225 E Platte Ave, 80909   setfreegodshouse@gmail.com",Set Free God's House is a Discipleship Ministry that was established to help individuals who have been overwhelmed by life crises.
SET Homeless Clinic,719-776-8850,https://www.findhelp.org/centura-health--colorado-springs-co--set-homeless-clinic/5868439713480704?postal=80901,14 W Bijou 80903,"Homeless medical care, very low income. Teeth, cuts, infected fingers, asthma, over the counter pain medication, and antacids, medical care, hygiene items, socks, health education"
Shelter Listings,,shelterlistings.org,,Listing of shelters and housing
Silver Key Senior Services,719-884-2300,https://www.silverkey.org/,"1625 S Murray Blvd, Colorado Springs, CO, 80916","Senior Resources, resource database, housing, transport, food, appointment, rent assistance, eviction help, moving assistance, medical, co-pay, no back pay, hearing aid assistance, emergency prescription, minor home repairs; Home assistance: 719-884-2300"
SLV Immigrant Resource Center,719-587-3225,https://www.slvirc.org/,"Alamosa, CO","Immigration legal assistance, legal residency support, housing assistance, counseling, & education"
