Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Restoring Lives Project,719-433-1407,,1802 Chapel Hills Dr Ste A 80920,"""Substance Abuse Treatment Trauma Adolescent Services"""
Rise Above,,https://www.riseaboveco.org/,,"Stubstance misuse prevention organization that empowers youth to make healthy connections, decisions and change. Educational resources, community and friends"
Rise Up School,719-447-9333,rup.org,"5045 List Dr, 80919; 2121 E LaSalle St, Ste 100, 80909","Individuals with Developmental disability host home providers, child family caregivers (CNA???), Children's residential program for ages 5-18 who need help; school K-12; Adult Day program; adult residential program; adult family caregiver (CNA???); adult supported employment"
Robert Half,719-960-0384,roberthalf.com,5575 Tech Center Dr Suite 110 80919,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Rock Your Family,719-356-5619,,"1465 Kelly Johnson Blvd, 80920",Addiction Treatment Trauma & PTSD Adolescent Treatment
Rocky Mountain Behavioral Health,,https://rmbh.org/ ,,Mental Health Resource
Rocky Mountain Health Care Services,,,,Helps elderly and those with physical health issues to gain independence
Rocky Mountain PACE Program of All-inclusive Care for the Elderly,855-207-0702  719-314-2327,https://rmpace.org/,"8595 Explorer Dr C/S 80920   2502 E Pikes Peak Ave Ste #100 C/S, CO 80909","Coordinated and all-inclusive health care for the elderly: Social, adult day/health center, recreational activities, educational classes; Support: transportation, CM to coordinate services, home health care, personal care and laundry services, respite care; Wellness: nutritious meals and snacks, homemaker services, recreation therapy, counseling, home health care, medication, physical tx; Medical: physical and occupational therapy, emergency, hospital and nursing home care when needed, all necessary Rx with no co-pay, medical specialists, med clinic with Dr and nurses, skilled home health care"
Rocky Mountain Sober Living,719-357-6529,https://www.rockymountainsoberliving.com/,"In house contact: Bishel, Frederick; apply online; immediate intake","Sober living for male and female Men's intake: 719-357-6529; women's intake: 719-651-1233 $100 intake, $700/month; 6 HOUSES LOCAL, SAID TO BE GOOD"
Ronald McDonald House,719-471-1814,https://rmhcsoutherncolorado.org/,,Helps house parents/families of children in the hospital
Rose Andom Center,720-337-4400,https://roseandomcenter.org/,"Denver, CO","Advocacy, children’s services, civil & criminal legal, medical, self-sufficiency, & counseling"
RSA Inc.,303-232-5749,https://rsacolorado.com/   info@rsacolorado.com,"1410 Vance St, Ste 107, Lakewood, CO 80214",Dedicated to the treatment and prevention of sexually abusive behavior
Rural Development of Health,,https://www.rd.usda.gov/,,Rural resources from the department of agriculture
SAMHSA,,,,"Searchable directory of drug and alcohol treatment programs shows the location of facilities aruond the country that treat alcoholism, alcohol abuse and drug abuse problems"
Sandstone Care,866-283-9148,,2102 University Park Blvd 80918,"drug /alcohol tx. Ages 13+: Medically Managed Inpatient Detox, Residential Treatment, Day Treatment (PHP), Intensive Outpatient (IOP), and General Outpatient (OP) programming. Takes private, tricare, cash."
Savio House,(303) 225-4100,saviohouse.org,"525 E Uintah St, C/S CO 80903",Residential program; Providing in-home therapeutic treatment to children and their families is at the core of what we do; 
Saylor Academy,,https://www.saylor.org/,,"Learn new skills or earn credit towards a degree - at your own pace, with no deadlines - using free courses from Saylor Academy. Arts & humanities, business administration, computer science, English as a second language, professional development, science and math, social science. All give you knowledge or new information on each of these subjects, some can be taken for college credit!!!  Also offers: Bitcoin economics, spreadsheet mastery, monetary history"
Senior Mobile Dental,719-310-3315,https://communitydentalhealth.org/,,Dental care for seniors brought to their homes
Sense of Security,303-669-3113,http://senseofsecurity.org/,"1385 S Colorado Blvd, Ste A-714, Denver",$500 a month for up to 6 months for breast cancer patients in need while they are in active treatment
Servicios de la Raza,303-458-5851,http://www.serviciosdelaraza.org/,"Denver, Pueblo","Re-entry services, HIV & STI, essential services, youth leadership, victim services, employment and financial coaching, behavioral health, healthcare access, star community services for Latinx residents of Colorado"
Servicios De La Raza,"Pueblo: 719-359-4240, Denver: 720-410-7108, Crisis Line: 303-953-5930",https://serviciosdelaraza.org/,"Pueblo & Denver, CO","24/7 crisis line, re-entry services, STD/STI testing services, food pantry, clothing bank, case management, employment & financial coaching, behavioral health, & healthcare access"
"SET Family Medical Clinics (Service, Empowerment, Transformation)",303-458-5851,https://www.mountain.commonspirit.org/location/set-family-medical-clinics,"2864 S Circle Dr Ste 450, C/S, CO 80906","Adult physicals, behavioral health, daycare, school and sports physicals, dental hygiene, behavioral health. Bridging health care gaps for under served"
SET Homeless Clinic,719-776-8850,https://www.findhelp.org/centura-health--colorado-springs-co--set-homeless-clinic/5868439713480704?postal=80901,14 W Bijou 80903,"Homeless medical care, very low income. Teeth, cuts, infected fingers, asthma, over the counter pain medication, and antacids, medical care, hygiene items, socks, health education"
Sex Offender Solutions and Education Network,800-773-4319,https://sosen.org/,"2211 CR 400 Tobias, NE 68453","SOSEN Educate the public, the news media, law enforcement and legislators with the true facts about child sexual abuse   DEFUNCT???"
Signal Grant,888-607-4462         303-639-9320,signalbhn.org/,findcare@signalbhn.org,Grant for SUD; helps find SUD care providers and services as well as for behavioral health; colorado crisis services; children and youth mental health tx
Signing up for SSI/SSDI,800-772-1213,ssa.gov You can start an application online if you're tech savvy.,,"Look up names and addresses of doctors/hospitals/etc that they've been treated by since their last job or when the disability started, medicines they're on. SSI will back date (NOT back pay) to the first date of illness/disability/etc that proof of disability goes. Must be able to show that they worked 5/10 years prior to the disability/etc took effect."
Silver Key Senior Services,719-884-2300,https://www.silverkey.org/,"1625 S Murray Blvd, Colorado Springs, CO, 80916","Senior Resources, resource database, housing, transport, food, appointment, rent assistance, eviction help, moving assistance, medical, co-pay, no back pay, hearing aid assistance, emergency prescription, minor home repairs; Home assistance: 719-884-2300"
Sleep Charge,877-615-7257,https://app.sleepcharge.com/en/ld/epcmed,,"Comprehensive sleep care management program (diagnosis, personalized treatment pathways)"
Social Security Administration,888-880-0688,ssa.gov,2306 E Pikes Peak Ave 80909,Social Security can get a SS card to anyone that has a letter from a doctor with a wet signature
Southeast Food Coalition,,https://www.facebook.com/SoutheastFoodCoalition/,,"Food focused non-profit that aims to build up food availability to those that are unable to make it to the grocery store, cannot afford it, that cannot afford healthy food"
Southern Colorado Health Network,719-578-9092,http://coloradohealthnetwork.org/,"1301 S 8th St, Ste 200","Rent and Utilities to people living with HIV, other financial case by case"
Southern Peaks Regional Treatment Center,719-276-7500,southernpeaksrtc.org/,81212,"specialized behavioral health programs for both male and female adolescents, ages 10 to 18 (over 18 considered on a case by case basis), who are experiencing emotional, behavioral, psychological, educational, or social problems."
Special Kids Special Families  SKSF,719-447-8983,sksfcolorado.org           sksf@sksfcolorado.org,1915 Aerotech Dr.,"Foster care and adoption, wraparound services, respite care and daycare for children with disabilities and special needs. Joey's place adult center-activity center for adults with special needs and disabilities; residential host homes: caring and nurturing homes for adults with diabilities, behavioral health, transportation, mentorship, special olympics, home care, workforce development, education and training, veteran support services"
"Special Place, A",970-579-0033,specialplacecolorado.org,office@aspecialplacecolorado.org,NFP that works to address serious mental health illness on the Western slope
Spherion Staffing,719-284-7220,spherion.com,4765 N Carefree Cir 80917,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Spring bok Health,719-766-8511,1318 W Colorado   https://springbokhealth.us/,265 S Joe Martinez Blvd,"ADHD, anxiety, stress related illness, bipolar, depression, TBI, OCD, personality disorder, learning problems, schizoaffectiveschizophrenia, mental health coach, dv, SUD, substance abuse, developmentally delayed or disabled, grief and loss, children and adolescents, behavioral/family/va health court, expert witness consultations"
Spring Creek Youth Services Center and Zep Pike Youth Services,720-625-8650 1-866-276-8646,https://cdhs.colorado.gov/our-services/youth-services/residential-youth-centers/spring-creek-youth-services-center, ,SCYSC is a 45-bed secure treatment facility and assessment center for both male and female juvenile offenders committed to the Division of Youth Services (DYS).
Springs Rescue Mission,719-632-1822,springsreecuemission.org,"5 West Las Vegas St., Colorado Springs, CO, 80903","Homeless Shelter, allows certain animals, food, housing, health and meals, skills and careers, culinary arts, custodial, construction trades, id voucher, furniture for those just leaving homelessness/in need, helps clients to attain minimum dhs requirements of employment to reinstate benefits/food stamps"
Staff Management (SMX),1-312-915-0900,staffmanagement.com,"860 W Evergreen Ave Chicago, IL 60642","Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Stand Up Wireless,800-544-4441,http://standupwireless.com/,,Government phone and tablet; medicaid phone
State (CO) Medicaid sign up line,800-221-3943,,,
State Mental Health Hospital,303-866-5700,https://cdhs.colorado.gov/CMHHIP,1575 Sherman St. Denver 80203,"CDHS is committed to providing all Coloradans with equitable access to our services. That includes working to ensure the information on our websites, and all other digital content, is fully accessible. Usually only ever takes people from prisons. Waitlist"
Story Church,719-776-0473,storychurch.co,St Vrain and Walnut  502 N Walnut St 80905,"Clothing, ask for Randy; Lazarus Project thru Story Church and Lazarus Project: violence interruption in gang and street culture, recovery spaces for those dealing with hurts habits and hang ups, housing insecurity aid and alleviation, mental health partnerships"
Stout St Foundation,866-722-7040,,"7251 E 49th ave, Commerce City, 80022","Residential tx, IOP OP"
Stout Street Clinic,303-293-2217,https://www.coloradocoalition.org/health-services,"2130 Stout St, Denver, CO 80205","Free eye glasses, TB shots card, prescriptions, dental and medical issues (free if jobless)"
Street Outreach,,https://coloradosprings.gov/fire-department/page/community-and-public-health-cares, ,
Street Petz-Colorado Springs Chapter,719-629-7389,https://www.facebook.com/StreetPetsColoradoSpringsChapter/,Monument Valley Park streetpetz.org,"violence prevention, mental health support, leadership program, school time program, food,            workforce development program"
Substance Abuse and Mental Health Services Adm.,800-662-4357,SAMHSA - Substance Abuse and Mental Health Services Administration, ,
Summit Primary Care,719-212-5122,Printers Pkwy Ste. 200,,PCP accepts medicaid
Sunrise Counseling and Wellness-pe,,Nicole,,"Wellness program that will focus on foundational information regarding sleep hygiene, nutrition practices, and movement (aka…exercise). Sleep is the foundation for restoring and enhancing learning, an integral part in recovery as we must learn and implement the skills offered during individual and group sessions. Adequate and nourishing food allows the body and mind to heal from years of neglect. Nutrients that are protective of health and the immune system will allow us to decrease time spent feeling ill and missing work or other important appointments. Movement is the pathway for releasing all the happy chemicals that will fuel motivation, connection to self and others, and increased self-esteem and confidence. Be assured that the intention is a slow and progressive implementation of the habits you feel are achievable."
Tag Mobile,866-959-4918,https://tagmobile.com/,,Government phone medicaid phone
Terracom Wireless,888-716-8880,terracomwireless.com,,Government phone medicaid phone
The Job Store Staffing Services,719-574-4200,jobstorestaffing.com,5390 N Academy Blvd 80916,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
The Premier Group,719-375-1730,thepremiergroupus.com,3659 Austin Bluffs Pkwy Ste 39 80918,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
The Resource Exchange,719-380-1100,tre.org/resources/,80919,"Excellent housing assistance list; eligibility determination, developmental disability determination, assistance with enrollment into Medicaid/State General Fund programs, service plan development, arrangement for services, service coordination (case management), monitoring of services received. "
The Retreat at Austin Bluffs,719-426-3353,,4675 Templeton Park Cir 80917,Affordable Housing
The Rock Family Church,719-531-6600,http://www.rockfamilychurch.com/,"4005 Lee Vance Dr, Colorado Springs, CO 80918",General assistance in financial help
Thrive Colorado,720-764-2226,https://thrivecolorado.org/?utm_source=google&utm_medium=cpc&utm_campaign=CID-23244_Snap-2-Jobs_October-2024_Search-Google_Google-Ads_Text-Ads&gad_source=1&gclid=Cj0KCQjwveK4BhD4ARIsAKy6pMKNMWImd5Ua6FrNU3MT2YYHiHMgTwCMxtWNiEJIK-zIAaFN1LQ4pJcaAnPyEALw_wcB&gclsrc=aw.ds,"info@thrivecolorado.org   3435 S Inca St Ste C, Englewood CO 80110","Employment agency with training, licensing and certifications and classes for its clients"
Thrivent,800-847-4836,https://www.thrivent.com/generosity/money-canvas/home?utm_source=sem&utm_medium=google&utm_campaign=Money_Canvas_General_NB_voro&utm_adgroup=General&utm_term=financial+education+courses&gclid=CjwKCAjwreW2BhBhEiwAavLwfNxfWL67pLwyJTKTFrin7yB26uFrFpnzmcB7dUZ6OkApJo-24MT4SxoC2_YQAvD_BwE&gclsrc=aw.ds,MN/WI,Financial Classes
TLC Pharmacy,719-596-4449,tlcpharmacy.org    cotlcpharmacy@gmail.com,"555 E Costilla St, C/S, CO",Pharmacy providing prescriptions for low income/uninsured individuals through Open Bible Medical Clinic with the same hours as open bible medical
Toys for Tots,To Request: https://colorado-springs-co.toysfortots.org/local-coordinator-sites/lco-sites/default.aspx?nPageID=0&nPreviewInd=0&nRedirectInd=3,https://pikespeakmcl.org/toys-for-tots,https://www.toysfortots.org/request-a-toy/,Pikes Peak toys for tots branch
Traditions at Colorado Springs,719-419-9353,https://www.traditionsatcoloradosprings.com/?utm_campaign=gmb&utm_medium=organic&utm_source=local,6010 Tutt Blvd Colorado Springs CO 80923,Senior Housing/Emergency Housing/Affordable Housing
Tri-Lakes Cares,719-481-4864,http://tri-lakescares.org/,"235 N Jefferson St, Monument","Post-Secondary Education scholarship program and financial assistance for GED training and testing, rent, mortgage, utilities, car maintenance, food, bus passes, clothing, medical supplies/bills, gas cards"
Tricare West Information,844-866-9378,https://www.tricare-west.com/content/hnfs/home/tw.html,,Military health plan information
Trillium Staffing,720-399-0058,trilliumstaffing.com,"6800 Broadway St Ste 103 Denver, CO 80221","Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Trimble Charity Fund Through the Elks Foundation,719-634-7360,https://veterans.networkofcare.org/pikespeak-co/services/agency?pid=coloradospringslodgenobpoelkstrimblefund_1042_17_0,elkslodge309@hotmail.com,"Will pay a portion of the fee for glasses; hearing aids, dental, medication"
UC Health,,,,might offer financial assistance for Urinalysis
UCCS HealthCircle Veterans Health and Trauma Clinic,719-255-8003,uccs.edu,"4863 N Nevada Ave, 80918",
Unbreakable Ministries,844-493-8255,unbreakableministrires.weblow.io,,"Mental health, christian ministries, exercise"
Unemployment General Info,,https://cdle.colorado.gov/unemployment,https://ppwfc.org/unemployment-resources/,
Unite Us,,https://uniteus.com/,,Health Resources
United Methodist Church,,https://www.umc.org/en/how-we-serve,,"Church resources, car, bus passesdisaster relief, medical bills for kids, possibly help with car/vehicle repair/maintenance, hotel voucher in a pinch"
United Providers,719-291-0296,https://upro1.com/,"6197 Lehman Dr. Ste 106, C/S, CO 80918","Employment, residential homemaker services, personal care services, mentorship services, respite care for adults, prevocational services, supported employment, supported housing for those with mental/physical/vocational needs not often covered by others. Individuals can apply on their own if needed."
University of the People,(626) 264-8880,uopeople.edu,"595 E Colorado Blvd Suite 623, Pasadena, CA 91101","Free education for college up to a masters in business administration, information technology, education (M. Ed); Bachelors in business admin, health sciences, computer sciences; same as bachelors for associates degree."
UpaDowna,719-429-9006,http://www.upadowna.org/,"335 Manitou Ave #5, Manitou Springs, CO 80829","Outdoor activities for families, events and programs that empower individuals to create healthier communities and foster a respect for the environment for kids and parents"
Urban Indian Health,303-953-6600,dihfs.org,"2880 W Holden Ps, 80204????","Denver Indian Health and Family Services (DIHFS) is Denver's only Urban Indian Health Program providing culturally appropriate care for American Indian and Alaska Native adults, children, and families. We serve primarily the Denver Metropolitan area including Adams, Arapahoe, Boulder, Broomfield, Denver, Douglas, Jefferson and Weld Counties. We are uniquely positioned to meet the health needs of our patients in a culturally competent way.  We provide a variety of services including primary care, dental care, behavioral health services, diabetes management/disease prevention, and enrollment in health insurance. We can also help connect you with community partners and resources for all your health needs!"
Urban Peak,303-974-2900,https://www.urbanpeak.org/,303-974-2908 303-971-2928,"We provide a variety of services including primary care, dental care, behavioral health services, diabetes management/disease prevention, and enrollment in health insurance. We can also help connect you with community partners and resources for all your health needs!"
VA Clinic on Garden of the Gods,719-593-5300,https://www.va.gov/eastern-colorado-health-care/locations/garden-of-the-gods-va-clinic/,1365 Garden of the Gods Rd ste 105 80907,"Walk-ins welcome on Mondays, Wednesdays, Thursdays for veterans"
VA Homeless Program,,https://www.va.gov/homeless/gpd.asp,,"offered annually (as funding permits) by the Department of Veterans Affairs to fund community agencies providing services to Veterans experiencing homelessness. The purpose of the transitional housing component of the program is to promote the development and provision of supportive housing and services with the goal of helping homeless Veterans achieve residential stability, increase their skill levels and/or income, and obtain greater self-determination. Additionally, the GPD Program offers Case Management grants to support housing retention for Veterans who were previously homeless and are transitioning to permanent housing."
Valley Hope,888-255-1967 785-877-5111,https://valleyhope.org/about/why-valley-hope/,"22422 E Main St, Parker CO 80138","Sober Living, free assessments for LOC diagnosis; ""RTC, IOP, Rehab - SUD + New Beginings - women w/kids and no insurance or Medicaid "", detox; takes tricare, private, cash, gov't funding for subs use tx"
Veteran's Job Club,,,"VA Medical Center, Building C Room 111 DENVER","3rd Thursday of the month, 9-11 am, VA Medical Center, job leads, meet employers, discover career resources, resume review"
Veteran's Service Officers,719-520-7750  719-309-4729,vet@elpasoco.com,"530 Communication Cir, C/S, CO 80905","A Veteran Service Officer (VSO) is a trained and accredited professional who helps veterans, their families, and survivors apply for and manage VA benefits. VSOs can also help with resources for education, employment, health care, and more"
Volt Workforce Solutions/ Volt Technical Resources,719-277-7260,volt.com,1975 Researcg Pkwy Ste 225 80920,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
Volunteers of America CORE,,https://sites.google.com/view/cor3-resources,Colorado Springs,"RESOURCE DATABASE The goal of the VOACO Colorado Rapid Rehousing & Re-entry (COR3) program is to house highly vulnerable households experiencing homelessness, justice involvement, and behavioral health issues, while simultaneously connecting those households to wrap-around support services designed to promote housing stability."
Walgreens,719-471-3440,,Fillmore and Nevada,Medication Refills
"Warrior Games, Department of Defense",310-339-4552,https://dodwarriorgames.com/,katie@moswopr.com,"An adaptive sports competition for wounded warriors recovering from service, part of the warrior care program, provide reconditioning activities and competitive athletic opportunities to all wounded, ill and injured service members to improve their physical and mental wellness throughout the continuum of recovery and transition"
Welcome COS,314-750-9263,https://welcomecos.org/,amy.schulte@welcomecos.org,"English language learning, job education and training/upskilling, community resource navigation, citizenship test tutoring, student tutoring and school navigation, cultural mentorship, small group curriculum focused on cross-cultural transition and resettlement, health and benefits navigation beyond 90 days, life skills training, guidance on affordable housing, in-kind donations, learning and networking opportunities for other working in the refugee sector, church education with a focus on refugee care"
West Pines Behavioral Health,303-467-4080,,"3400 Lutheran Pkwy, Wheat Ridge 80033","OP, IOP, Medical Detox, Residential (Co-Occurring)"
West Side Cares,719-389-0759,westsidecares.org,"2808 West Colorado Ave, Colorado Springs, CO, 80904","Free ID voucher (Usually for homeless), rent/mortgage help, food, clothing hygiene, mail & more, health, utilities, seasonal programs, referrals, mail forwarding; rent help only once a year, bus passes, shelter"
Westmeadow Peaks Apartments,(719) 900-3897,https://www.missionrockresidential.com/apartments/co/colorado-springs/westmeadow-peaks-apartments/?utm_source=GBP&utm_medium=organic,"1472 Meadow Peak View, Colorado Springs, CO 80906",Affordable Housing
White Bison,877-871-1495,whitebison.org   info@whitebison.org,6455 N Union Blvd Ste 102 80918,"Resource Database   Based in Colorado Springs and a proud facilitator of the Wellbriety Movement, White Bison provides sobriety, recovery, addictions prevention, and wellness/Wellbriety learning resources to the Native American/Alaskan Native community nationwide."
Woodmen Valley Chapel,719-388-5000 290 E Woodmen Rd,719-388-4916 8292 Woodmen Valley VW   woodmenvalley.org,719-533-6800 1681 Wagon Bow Way Monument   719-534-5215 1605 S Corona Ave,"Hospital visits, meal train ministry, sexuality struggles, marriage, relationship advice or counseling faith based, parent counseling, miscarriage/stillbirth/infant loss counseling; "
Workforce Staffing Inc.,719-434-8641,wfstaffing.net,4186 Center Park Dr 80916,"Includes: professional, healthcare, admin, manufacturing, engineering, management, IT, accounting, warehouse, sales, labor, construction, and hospitality"
WSI Healthcare,719-630-7500,wsijobs.com,8540 Scarbourough Dr Ste 200 80920,Healthcare
YMCA,,https://ppymca.org/about,,Not for profit with physical fitness classes
Young Life Service Center,719-381-1800,younglife.org,"420 N Cascade Ave, C/S, CO 80903",Not for profit that offers camping/retreats/etc for kids and young adults with christian values and ministries
Your Life Your Way In-Home Care,719-635-4483,https://goodwillcolorado.org/services/in-home-care/?gad_source=1&gclid=Cj0KCQjw0Oq2BhCCARIsAA5hubUzwM3_ZPdA5BMyFtj1_y6nu-ZV3gMcfdTftke4ws_2ePV9CAVY6b8aAmZKEALw_wcB,1460 Garden of the  Gods Rd 80907,Goodwill In-Home Care for seniors and Medically in-need individuals
Youth Connections of Colorado,,https://youthconnectionsco.org/,Chelsea Taylor-Youth Connections Director chelsea.taylor@raisethefuture.org 303-755-4756 ext 222,"Youth Connections strengthens the ability of educators and schools to provide a school culture and climate that meets the social, emotional, and academic needs of all students, including those who experience significant challenges. With a focus on social emotional development and career-connected learning, Youth Connections provides educators and schools with technical assistance, resources, and support to improve mental health, well-being, and resiliency for adolescents in communities across Colorado."
Zac's Legacy Childhood Cancer Fund,970-330-9000,http://zacslegacy.org/,"4835 W 10th St, Ste B, Greeley",Non-medical Finan assis to families with a dependent child going through cancer treatment
