Name/Title,Ph. Number,Web Address/Email,Phys. Address,Why would you contact them?
Teen Programs for Fun Stuff,,https://www.facebook.com/groups/CASAPPRTeenPrograms/,https://www.casappr.org/post/teen-events/,
Temporary Assistance for Needy Families,303-866-5700,https://cdhs.colorado.gov/colorado-works   ,"1575 Sherman St, Denver, CO 80203","Cash payment, schooling, training and jobs, elderly, disabilities, children, parents"
TGTHR,303-447-1206,https://tgthr.org/,1440 Pine St Ste B Boulder CO 80302,"Youth Homelessness not-for-profit, shelter, long-term housing, basic needs, employment, counseling, education"
The Rock Family Church,719-531-6600,http://www.rockfamilychurch.com/,"4005 Lee Vance Dr, Colorado Springs, CO 80918",General assistance in financial help
Trees for Troops,,https://www.christmasspiritfoundation.org/trees-for-troops,,"The mission of the Christmas Spirit Foundation is to advance the Christmas Spirit for kids, families and the environment through programs and activities."
Trevor Project,866-488-7386 ,"text ""TREVOR"" to 202-304-1200",,"Provides crisis intervention and suicide prevention services to Lesbian, Gay, Bisexual, Transgender and questioning youth, multiple language options, online chat options"
"Tu Casa, Inc.",719-589-2465,https://www.slvtucasa.net/,"Alamosa, CO","24/7 crisis line, filing of legal documents, assistance with accessing social services, emergency shelter, assistance with resource/financial applications, child advocacy, & prevention education"
Tutoring,,https://ppld.org/databases/helpnow,https://research.ppld.org/c.php?g=795779&p=6827699,Tutoring and test prep center for High School
United Methodist Church,,https://www.umc.org/en/how-we-serve,,"Church resources, car, bus passesdisaster relief, medical bills for kids, possibly help with car/vehicle repair/maintenance, hotel voucher in a pinch"
Universal Education Foundation,719-641-2017,https://www.universaleducationfoundation.com/,301 E Platte Ave 80903,"Since 1986, the Foundation has worked with children and their families to create a balance in the family unit. When balance does not exist, pain, anger, and fear are the result. Multiply this with all members of a family, the environment becomes explosive."
UpaDowna,719-429-9006,http://www.upadowna.org/,"335 Manitou Ave #5, Manitou Springs, CO 80829","Outdoor activities for families, events and programs that empower individuals to create healthier communities and foster a respect for the environment for kids and parents"
Urban Indian Health,303-953-6600,dihfs.org,"2880 W Holden Ps, 80204????","Denver Indian Health and Family Services (DIHFS) is Denver's only Urban Indian Health Program providing culturally appropriate care for American Indian and Alaska Native adults, children, and families. We serve primarily the Denver Metropolitan area including Adams, Arapahoe, Boulder, Broomfield, Denver, Douglas, Jefferson and Weld Counties. We are uniquely positioned to meet the health needs of our patients in a culturally competent way.  We provide a variety of services including primary care, dental care, behavioral health services, diabetes management/disease prevention, and enrollment in health insurance. We can also help connect you with community partners and resources for all your health needs!"
VA Survivors' and Dependents' Education Fund,,https://www.va.gov/family-and-caregiver-benefits/education-and-careers/dependents-education-assistance/,,Check if you're eligible for educational funds for veterans dependants and survivors 
Valley Hope,888-255-1967 785-877-5111,https://valleyhope.org/about/why-valley-hope/,"22422 E Main St, Parker CO 80138","Sober Living, free assessments for LOC diagnosis; ""RTC, IOP, Rehab - SUD + New Beginings - women w/kids and no insurance or Medicaid "", detox; takes tricare, private, cash, gov't funding for subs use tx"
Veteran's Crisis Line (Military and Family),800-273-8255 (Press 1)  988,veteranscrisisline.net,text to 838255,"24/7, multiple language options, options for deaf and hard of hearing, online chat option"
Victory Service Dogs,719-394-4046,https://www.victorysd.org/,"770 Wooten Rd Ste 103, C/S CO 80915","Service dogs for local veterans, first responders and children with disabilities"
Volunteers of America Southwest Safehouse,970-259-5443,https://www.voacolorado.org/gethelp-southernco-southwestsafehouse,"Durango, CO","24/7 crisis line, emergency shelter, resources, counseling, children’s services, life skills training, employment services, & parenting education"
Welcome COS,314-750-9263,https://welcomecos.org/,amy.schulte@welcomecos.org,"English language learning, job education and training/upskilling, community resource navigation, citizenship test tutoring, student tutoring and school navigation, cultural mentorship, small group curriculum focused on cross-cultural transition and resettlement, health and benefits navigation beyond 90 days, life skills training, guidance on affordable housing, in-kind donations, learning and networking opportunities for other working in the refugee sector, church education with a focus on refugee care"
Women Infant Children WIC,719-526-0466   719-578-3199,Monday 12:30-15:30,,Military WIC sign up on base??? Fort Carson
Women Partnering Programs,719-577-9404,womenpartnering.org info@womenpartnering.org,961 E Colorado Ave 80903,"Women and children resources, counseling, goal setting"
Woodmen Valley Chapel,719-388-5000 290 E Woodmen Rd,719-388-4916 8292 Woodmen Valley VW   woodmenvalley.org,719-533-6800 1681 Wagon Bow Way Monument   719-534-5215 1605 S Corona Ave,"Hospital visits, meal train ministry, sexuality struggles, marriage, relationship advice or counseling faith based, parent counseling, miscarriage/stillbirth/infant loss counseling; "
Young Life Service Center,719-381-1800,younglife.org,"420 N Cascade Ave, C/S, CO 80903",Not for profit that offers camping/retreats/etc for kids and young adults with christian values and ministries
Young Williams,,https://youngwilliams.com/#,,"Child support, housing assistance, SNAP, child care assis., TANF Student financial aid, LIHEAP, food, clothing, utilities, educational support"
Youth Connections of Colorado,,https://youthconnectionsco.org/,Chelsea Taylor-Youth Connections Director chelsea.taylor@raisethefuture.org 303-755-4756 ext 222,"Youth Connections strengthens the ability of educators and schools to provide a school culture and climate that meets the social, emotional, and academic needs of all students, including those who experience significant challenges. With a focus on social emotional development and career-connected learning, Youth Connections provides educators and schools with technical assistance, resources, and support to improve mental health, well-being, and resiliency for adolescents in communities across Colorado."
Youth Learning Resources ABC Mouse,,ABCMouse.com ,,10 and under age group
YWCA of Pueblo Family Crisis Shelter,719-545-8195,https://ywcapueblo.org/,"Pueblo, CO","24/7 crisis line, emergency shelter, counseling, legal advocacy, legal support, resources, & education"
Zac's Legacy Childhood Cancer Fund,970-330-9000,http://zacslegacy.org/,"4835 W 10th St, Ste B, Greeley",Non-medical Finan assis to families with a dependent child going through cancer treatment
Zach's Place,719-329-1717,https://sksfcolorado.org/programs/children-family-services/zachs-place/,"4795 Granby Cir, Colorado Springs, CO, 80919","Daycare/respite care for kids with special needs/disabilities, transportation, RN, summer programs, weekend care, before and after school care"
